Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-08-01 00:00:00-04:00,65.55909036869757,66.6452191794938,65.26553921674122,66.49844360351562,16495900,0.0,0.0
2024-08-02 00:00:00-04:00,67.05619108961592,68.17167362684026,66.23425973179445,67.8389892578125,22514800,0.0,0.0
2024-08-05 00:00:00-04:00,67.50629603665578,68.054257729263,66.27339902525154,66.63543701171875,25484300,0.0,0.0
2024-08-06 00:00:00-04:00,66.68437287807039,67.35952871516383,66.31254035079843,66.5865249633789,12969100,0.0,0.0
2024-08-07 00:00:00-04:00,66.5865151558802,67.69221061313962,66.37124529607551,66.9876937866211,13365300,0.0,0.0
2024-08-08 00:00:00-04:00,66.5375957739839,67.37910125893906,66.39082017259548,67.25189971923828,15240900,0.0,0.0
2024-08-09 00:00:00-04:00,67.22253137697508,67.31059971443712,66.78221208561408,67.20296478271484,12080400,0.0,0.0
2024-08-12 00:00:00-04:00,66.97790317869767,67.06597150996556,66.37124175018586,66.70392608642578,11012300,0.0,0.0
2024-08-13 00:00:00-04:00,66.61586877943243,67.13446936969851,66.54737450270514,66.9876937866211,9877600,0.0,0.0
2024-08-14 00:00:00-04:00,66.7626539942021,67.4084562014683,66.66479861448896,67.1051254272461,14328000,0.0,0.0
2024-08-15 00:00:00-04:00,67.14426087644362,67.43780459685541,67.02683890908885,67.17361450195312,11285100,0.0,0.0
2024-08-16 00:00:00-04:00,67.35952312509801,67.80963693289584,67.16382731195553,67.69221496582031,12651200,0.0,0.0
2024-08-19 00:00:00-04:00,67.85855133650963,67.92704561176967,67.36930438027623,67.49651336669922,9843900,0.0,0.0
2024-08-20 00:00:00-04:00,67.50628929805143,67.89768833503885,67.29101945444256,67.88790130615234,11957400,0.0,0.0
2024-08-21 00:00:00-04:00,67.98576115164069,68.62177623024388,67.83898556991834,68.07382202148438,8792400,0.0,0.0
2024-08-22 00:00:00-04:00,68.41629712123712,68.41629712123712,67.3106016140773,67.8389892578125,12509200,0.0,0.0
2024-08-23 00:00:00-04:00,67.9074885646889,68.34780790107257,67.45738219751618,68.28910064697266,11834700,0.0,0.0
2024-08-26 00:00:00-04:00,68.32823947252956,69.39479437510225,68.23039156321452,69.31651306152344,12912200,0.0,0.0
2024-08-27 00:00:00-04:00,69.78618920829157,69.99167204487718,69.52199912277194,69.96231842041016,16988400,0.0,0.0
2024-08-28 00:00:00-04:00,70.06995114386211,70.26564694434819,69.7666204135138,70.20693969726562,13272600,0.0,0.0
2024-08-29 00:00:00-04:00,70.35372031711375,70.66683809949825,69.69813112670197,70.50049591064453,17201700,0.0,0.0
2024-08-30 00:00:00-04:00,70.64726331774281,71.00930878271434,70.23629763230491,70.91146087646484,18624200,0.0,0.0
2024-09-03 00:00:00-04:00,70.88210856570124,71.71382698222207,70.6961923146575,71.43984985351562,14755800,0.0,0.0
2024-09-04 00:00:00-04:00,71.72361025356673,71.94865968378775,70.36350424640267,70.99951934814453,18140800,0.0,0.0
2024-09-05 00:00:00-04:00,71.05823261862527,71.11693986613092,69.45350315406289,69.63941192626953,23866100,0.0,0.0
2024-09-06 00:00:00-04:00,69.46328605437856,70.12866226422341,69.36543814873127,69.61006164550781,17485700,0.0,0.0
2024-09-09 00:00:00-04:00,69.69813279289146,70.754900667879,69.45350928626449,70.30479431152344,12939300,0.0,0.0
2024-09-10 00:00:00-04:00,70.4222037243171,70.86252297159976,69.9818770117188,70.01123809814453,10277600,0.0,0.0
2024-09-11 00:00:00-04:00,69.82533057282372,69.83511760285108,69.05231943762583,69.55135345458984,11418200,0.0,0.0
2024-09-12 00:00:00-04:00,69.47307085204041,69.84489586767826,69.14038649046704,69.69812774658203,12340800,0.0,0.0
2024-09-13 00:00:00-04:00,69.79171432095534,70.41239646487209,69.43704847421158,70.35328674316406,11073800,0.485,0.0
2024-09-16 00:00:00-04:00,70.70795491222944,71.17100112480551,70.56018060310592,71.03307342529297,10786500,0.0,0.0
2024-09-17 00:00:00-04:00,70.83603702354844,71.27937499030348,70.65870033354723,70.73751831054688,12974400,0.0,0.0
2024-09-18 00:00:00-04:00,70.82618301178293,71.3089299678181,70.2153549637923,70.6882553100586,10719700,0.0,0.0
2024-09-19 00:00:00-04:00,70.50106664117116,70.87544828568139,69.55527343632299,69.57498168945312,13635600,0.0,0.0
2024-09-20 00:00:00-04:00,69.36809285245278,70.73752335537823,69.3385304715976,70.57988739013672,48578500,0.0,0.0
2024-09-23 00:00:00-04:00,70.49121951897723,71.1315949276258,70.12669200368039,70.6685562133789,11613000,0.0,0.0
2024-09-24 00:00:00-04:00,70.16609463614054,70.7572143917589,69.5552666293208,70.27446746826172,13330600,0.0,0.0
2024-09-25 00:00:00-04:00,70.648847236651,70.85573879191749,70.25476486240697,70.39269256591797,12329100,0.0,0.0
2024-09-26 00:00:00-04:00,69.81141954365262,70.5503210989271,69.79171129294126,70.34342956542969,10815200,0.0,0.0
2024-09-27 00:00:00-04:00,70.4813682055131,71.1315977666069,70.4025502234119,70.72766876220703,11175700,0.0,0.0
2024-09-30 00:00:00-04:00,70.93455092212051,71.13158833475043,70.62914067759549,70.79662322998047,18015300,0.0,0.0
2024-10-01 00:00:00-04:00,71.03307007650903,71.673452946339,70.57002388576281,70.64884185791016,13294500,0.0,0.0
2024-10-02 00:00:00-04:00,70.33357973235594,70.37298871968838,69.36808585044632,69.9592056274414,11155500,0.0,0.0
2024-10-03 00:00:00-04:00,69.81142834433979,69.93950192412781,69.1611912858092,69.47645568847656,9374800,0.0,0.0
2024-10-04 00:00:00-04:00,68.92473840365754,69.24000277677995,68.68829200293963,69.13162994384766,12684800,0.0,0.0
2024-10-07 00:00:00-04:00,69.01341115022765,69.06266674607163,67.850872354072,67.98880004882812,14512000,0.0,0.0
2024-10-08 00:00:00-04:00,68.01836044100003,68.41244282227737,67.84102374525003,68.15628814697266,13549700,0.0,0.0
2024-10-09 00:00:00-04:00,68.16613798039869,68.70799464359439,68.04791101851261,68.54051208496094,9037700,0.0,0.0
2024-10-10 00:00:00-04:00,68.79666930646215,68.87548728398845,67.96909557542821,68.22525024414062,8635200,0.0,0.0
2024-10-11 00:00:00-04:00,68.43213924902264,68.56021282036073,67.97894716986967,68.54051208496094,8786300,0.0,0.0
2024-10-14 00:00:00-04:00,68.54050812139388,69.42719149302484,68.44198941710053,69.29911041259766,7659300,0.0,0.0
2024-10-15 00:00:00-04:00,69.4173373676469,70.15623892459011,69.1217812547668,69.29911041259766,10358700,0.0,0.0
2024-10-16 00:00:00-04:00,69.05281075000383,69.65378462509051,68.93459130998379,69.52571105957031,7937300,0.0,0.0
2024-10-17 00:00:00-04:00,69.58482445662644,69.6439416962558,68.55036671931038,68.86563110351562,14674600,0.0,0.0
2024-10-18 00:00:00-04:00,68.8360715327359,69.50600924290225,68.57991688918824,69.39763641357422,15087500,0.0,0.0
2024-10-21 00:00:00-04:00,68.96415118175976,69.2892696984328,68.28435928626085,68.42228698730469,11981200,0.0,0.0
2024-10-22 00:00:00-04:00,67.97894902202033,68.71785064182491,67.66368463156356,68.42228698730469,18603300,0.0,0.0
2024-10-23 00:00:00-04:00,65.99869066076116,67.68338545409138,65.59476168332912,67.00360107421875,24655200,0.0,0.0
2024-10-24 00:00:00-04:00,66.6489269150314,67.03315515200552,65.95928090050396,66.30410766601562,17568800,0.0,0.0
2024-10-25 00:00:00-04:00,66.07750747181456,66.69818211635554,65.80165207424079,65.92972564697266,11138100,0.0,0.0
2024-10-28 00:00:00-04:00,65.96913543039524,66.40262678409455,65.61446205309505,65.68342590332031,10761400,0.0,0.0
2024-10-29 00:00:00-04:00,65.30904455105518,65.358300143473,64.55043476616868,64.58984375,16525900,0.0,0.0
2024-10-30 00:00:00-04:00,64.54059010040494,65.55534703599892,64.35339930069506,64.94451904296875,14177800,0.0,0.0
2024-10-31 00:00:00-04:00,64.8361527231792,65.01348941531636,64.29429603689614,64.34355163574219,13383700,0.0,0.0
2024-11-01 00:00:00-04:00,64.50118862673126,64.68837944824004,63.929769552175365,64.0479965209961,12163100,0.0,0.0
2024-11-04 00:00:00-05:00,64.11695240377621,64.4519174990536,63.6933152137814,64.1465072631836,10984500,0.0,0.0
2024-11-05 00:00:00-05:00,63.68347088625576,64.5011905326451,63.68347088625576,64.40267181396484,8780200,0.0,0.0
2024-11-06 00:00:00-05:00,63.466720615974715,63.90021196668604,62.24507205619248,62.75737762451172,22899300,0.0,0.0
2024-11-07 00:00:00-05:00,63.33864638662971,63.43716509718131,62.65885450578085,62.71796798706055,14856100,0.0,0.0
2024-11-08 00:00:00-05:00,62.96427072564921,63.2893854884479,62.79678816019946,62.97412109375,14719300,0.0,0.0
2024-11-11 00:00:00-05:00,63.043087466736395,63.17116479902244,62.314036219394225,62.42240905761719,13980900,0.0,0.0
2024-11-12 00:00:00-05:00,62.737674729651886,62.80663858115959,62.18596015934221,62.26477813720703,15021000,0.0,0.0
2024-11-13 00:00:00-05:00,62.116993119161286,62.323884663063964,61.56528233542081,62.06773376464844,13177600,0.0,0.0
2024-11-14 00:00:00-05:00,62.17610801770721,62.17610801770721,61.50617025795779,61.624393463134766,15910800,0.0,0.0
2024-11-15 00:00:00-05:00,61.56528328720919,61.70321098527665,60.481558679933066,60.82638168334961,26284300,0.0,0.0
2024-11-18 00:00:00-05:00,60.934752654696105,61.22046218571069,60.649046881929536,60.94460678100586,16079400,0.0,0.0
2024-11-19 00:00:00-05:00,60.98401119320304,61.69335414610396,60.71800617652229,61.66379928588867,16254800,0.0,0.0
2024-11-20 00:00:00-05:00,61.77217469481525,62.077584951775535,61.10223694150227,62.057884216308594,18904900,0.0,0.0
2024-11-21 00:00:00-05:00,62.21551999252593,62.86575328958934,62.018478802272256,62.816490173339844,17292300,0.0,0.0
2024-11-22 00:00:00-05:00,63.2893854884479,63.52583942184338,62.708119814300176,62.97412109375,19562200,0.0,0.0
2024-11-25 00:00:00-05:00,63.36820122059742,63.75242945312866,62.895304645309125,63.427310943603516,36805300,0.0,0.0
2024-11-26 00:00:00-05:00,63.358348924599724,63.68346744351539,63.11204838296593,63.59480285644531,14473300,0.0,0.0
2024-11-27 00:00:00-05:00,63.998729873704825,64.13665757147068,63.299237258893434,63.4765739440918,13263400,0.0,0.0
2024-11-29 00:00:00-05:00,63.55101863859875,63.779337107668994,63.302853798473386,63.6105842590332,10648400,0.485,0.0
2024-12-02 00:00:00-05:00,63.58080621763803,63.71978004495591,62.88592950754303,63.18373489379883,16500100,0.0,0.0
2024-12-03 00:00:00-05:00,63.2532231661843,63.61058660796545,62.56827530718612,63.0546875,24874500,0.0,0.0
2024-12-04 00:00:00-05:00,62.81644150848317,62.885928420941454,61.44655341708899,61.75428009033203,28137700,0.0,0.0
2024-12-05 00:00:00-05:00,62.012379232386465,62.65761540620329,61.645086929045426,62.45907974243164,21040400,0.0,0.0
2024-12-06 00:00:00-05:00,62.36974295141358,62.895859244043876,62.052083615893075,62.071937561035156,15581100,0.0,0.0
2024-12-09 00:00:00-05:00,62.230763128322884,62.46900667482543,61.44655315016421,62.141422271728516,22348300,0.0,0.0
2024-12-10 00:00:00-05:00,62.24069315977244,62.578202648033994,61.33735949806545,62.449153900146484,14949400,0.0,0.0
2024-12-11 00:00:00-05:00,62.53849671451278,63.16388274194872,61.94289349859953,62.18113327026367,32819000,0.0,0.0
2024-12-12 00:00:00-05:00,63.08446463798539,63.45175314805299,62.75688401731774,63.37234115600586,17542100,0.0,0.0
2024-12-13 00:00:00-05:00,63.10431996024005,63.37234253941142,62.647690582430826,62.657615661621094,13429000,0.0,0.0
2024-12-16 00:00:00-05:00,62.7668082088496,63.39219420442193,61.89325358816554,62.09178924560547,24559700,0.0,0.0
2024-12-17 00:00:00-05:00,61.99252439914688,63.08446485411712,61.8634756515313,62.93556594848633,21902400,0.0,0.0
2024-12-18 00:00:00-05:00,62.34988711471422,63.173804985974265,62.33003317017447,62.389591217041016,20946100,0.0,0.0
2024-12-19 00:00:00-05:00,62.24069564797139,62.707250116019146,61.942894037424274,61.99252700805664,21300600,0.0,0.0
2024-12-20 00:00:00-05:00,62.01237725468112,62.59805536141492,61.82376667607447,62.09178924560547,42458100,0.0,0.0
2024-12-23 00:00:00-05:00,62.04215836643879,62.30025207907193,61.07926285683075,61.923038482666016,13010800,0.0,0.0
2024-12-24 00:00:00-05:00,61.74435808011543,62.379669189453125,61.55574749113818,62.379669189453125,5019100,0.0,0.0
2024-12-26 00:00:00-05:00,62.16127771378733,62.28040138328494,61.942891893213954,62.11164474487305,7943800,0.0,0.0
2024-12-27 00:00:00-05:00,61.99252700805664,62.48886428788615,61.75428344756718,61.99252700805664,8542800,0.0,0.0
2024-12-30 00:00:00-05:00,61.883330136873035,61.883330136873035,61.22816510081723,61.575599670410156,8972200,0.0,0.0
