Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-08-01 00:00:00-04:00,158.97028950454484,164.33582581407737,158.77265152909,163.7231903076172,12532700,0.0,0.0
2024-08-02 00:00:00-04:00,165.45240442014767,168.3278648581987,163.18957944179405,168.06106567382812,11899000,0.0,0.0
2024-08-05 00:00:00-04:00,168.8515807601626,168.8515807601626,164.69154875914012,166.06504821777344,10338800,0.0,0.0
2024-08-06 00:00:00-04:00,165.90693377238122,168.308096250777,165.85753936047547,166.0946807861328,7454900,0.0,0.0
2024-08-07 00:00:00-04:00,166.56900048928793,169.68160244745002,166.01563529263564,168.0017852783203,8385500,0.0,0.0
2024-08-08 00:00:00-04:00,167.40889011340806,169.52348653966448,166.99387755247838,168.8416748046875,6386900,0.0,0.0
2024-08-09 00:00:00-04:00,168.10059713234293,169.22706423574485,167.63617502958715,168.51560974121094,5377300,0.0,0.0
2024-08-12 00:00:00-04:00,167.3891315514229,167.6361639268398,164.2271201616186,164.8298797607422,7208100,0.0,0.0
2024-08-13 00:00:00-04:00,165.35359345244743,165.80813967459866,164.4840497108584,165.30418395996094,3770000,0.0,0.0
2024-08-14 00:00:00-04:00,164.523563755206,167.45830961218732,163.85164292429326,166.7962646484375,5476600,0.0,0.0
2024-08-15 00:00:00-04:00,167.4484245861464,167.66579919545921,164.77058712080768,165.92669677734375,9491400,0.0,0.0
2024-08-16 00:00:00-04:00,165.82790298309288,166.3516104215308,164.82000665277505,165.89706420898438,5640800,0.0,0.0
2024-08-19 00:00:00-04:00,166.18361984813393,167.23104983237525,166.17374398062933,166.4207763671875,3885300,0.0,0.0
2024-08-20 00:00:00-04:00,166.76662938616573,168.53537465721712,166.11446026057388,168.3871612548828,4513600,0.0,0.0
2024-08-21 00:00:00-04:00,168.16976413912215,169.84958129478346,167.5867713454052,168.14012145996094,4082000,0.0,0.0
2024-08-22 00:00:00-04:00,168.85157917860585,169.2073064130755,167.13222836572584,168.13023376464844,4097300,0.0,0.0
2024-08-23 00:00:00-04:00,168.0314393549381,168.09072471775707,166.25280308206436,167.16188049316406,4771300,0.0,0.0
2024-08-26 00:00:00-04:00,166.69745799730026,168.94051637730928,166.69745799730026,168.327880859375,6472400,0.0,0.0
2024-08-27 00:00:00-04:00,168.80216746919126,169.06896666095398,167.07294081166754,167.2409210205078,4456400,0.0,0.0
2024-08-28 00:00:00-04:00,167.40890411581324,169.16777348300815,166.57887892452894,167.0531768798828,5644800,0.0,0.0
2024-08-29 00:00:00-04:00,167.73498266099713,168.57489876724122,166.9346001782509,168.01165771484375,4413200,0.0,0.0
2024-08-30 00:00:00-04:00,168.14012986079464,169.83971391336686,167.6757077605185,169.5037384033203,7301600,0.0,0.0
2024-09-03 00:00:00-04:00,168.999786880933,172.92266219523188,168.96026833517286,172.4483642578125,10101400,0.0,0.0
2024-09-04 00:00:00-04:00,171.56893798649506,173.91080018688763,171.56893798649506,173.81198120117188,7517500,0.0,0.0
2024-09-05 00:00:00-04:00,173.90091652383714,174.45426663265536,172.59657834362875,173.3870849609375,6061900,0.0,0.0
2024-09-06 00:00:00-04:00,173.67362594840318,174.93843043268743,173.25861339052793,173.50564575195312,5785700,0.0,0.0
2024-09-09 00:00:00-04:00,173.45624595243982,174.74081731913157,172.58670224446325,173.97007751464844,6450200,0.0,0.0
2024-09-10 00:00:00-04:00,173.82187682624144,175.82777865346293,173.82187682624144,175.67955017089844,6396300,0.0,0.0
2024-09-11 00:00:00-04:00,174.5036789581449,174.89892473439028,171.56893308266012,171.85548400878906,6828200,0.0,0.0
2024-09-12 00:00:00-04:00,171.83571608956206,172.53729467718634,170.39305544566733,171.41082763671875,4839800,0.0,0.0
2024-09-13 00:00:00-04:00,171.3120169594189,172.46812673507742,170.74879095071066,172.0135955810547,3918000,0.0,0.0
2024-09-16 00:00:00-04:00,172.6361114538864,175.2052391054262,172.25074155227244,175.13607788085938,6892300,0.0,0.0
2024-09-17 00:00:00-04:00,174.53331819341693,174.869278604362,173.27838950822843,173.79222106933594,4757100,0.0,0.0
2024-09-18 00:00:00-04:00,172.97207518928914,173.8119762332256,170.52151820571592,171.85548400878906,5102900,0.0,0.0
2024-09-19 00:00:00-04:00,170.8278434752037,171.10451854630517,168.3575195706116,169.5037384033203,8692000,0.0,0.0
2024-09-20 00:00:00-04:00,169.4740790210579,172.46811009214977,169.46420315437058,172.15191650390625,28647500,0.0,0.0
2024-09-23 00:00:00-04:00,171.9444168319078,173.11041753630266,170.54127468623014,171.707275390625,10265000,0.0,0.0
2024-09-24 00:00:00-04:00,170.8278360026149,172.4286009979163,170.57091267807326,171.18356323242188,5422400,0.0,0.0
2024-09-25 00:00:00-04:00,172.00370647418643,172.60645098472287,170.0175565621406,170.21517944335938,8916500,0.0,0.0
2024-09-26 00:00:00-04:00,169.46420734509678,172.53729065865943,169.32586981975817,171.15391540527344,4957200,0.0,0.0
2024-09-27 00:00:00-04:00,170.95628503168138,172.37919397125503,170.53139656987932,171.48988342285156,4599500,0.0,0.0
2024-09-30 00:00:00-04:00,171.66773514280425,171.93453433161525,170.65985390091322,171.14402770996094,6296600,0.0,0.0
2024-10-01 00:00:00-04:00,171.18355409299394,171.93452705908786,170.15589100501376,170.9859161376953,7130600,0.0,0.0
2024-10-02 00:00:00-04:00,169.9681547234729,170.40293412832122,169.04920149949265,169.8792266845703,6212700,0.0,0.0
2024-10-03 00:00:00-04:00,169.33574781413378,169.33574781413378,167.7547496586383,168.1005859375,4794300,0.0,0.0
2024-10-04 00:00:00-04:00,166.8456777547795,168.07094872656003,166.26266987101994,166.8753204345703,6002800,0.0,0.0
2024-10-07 00:00:00-04:00,167.1519926080595,167.56700519561636,164.88916757207897,165.13619995117188,6325300,0.0,0.0
2024-10-08 00:00:00-04:00,164.8694168735876,166.58875259317495,164.2962999411718,166.1638641357422,7473000,0.0,0.0
2024-10-09 00:00:00-04:00,166.38124651903354,167.79426443689832,166.00575249211707,167.26068115234375,8758800,0.0,0.0
2024-10-10 00:00:00-04:00,166.79625987510053,167.7744984143261,166.3713563566986,166.94447326660156,6932300,0.0,0.0
2024-10-11 00:00:00-04:00,167.44842599518267,169.37527543895672,166.96423712873315,169.05906677246094,7036500,0.0,0.0
2024-10-14 00:00:00-04:00,168.9899158930692,170.78830379144057,168.7132408317813,170.46221923828125,5909000,0.0,0.0
2024-10-15 00:00:00-04:00,170.83770765821282,172.8337334583476,170.7685464339981,171.5096435546875,7172200,0.0,0.0
2024-10-16 00:00:00-04:00,169.83970599407198,170.5412695067737,168.86145234550978,170.33377075195312,6117000,0.0,0.0
2024-10-17 00:00:00-04:00,170.13613584956522,171.618330149892,169.72112325479293,170.23495483398438,7045600,0.0,0.0
2024-10-18 00:00:00-04:00,169.2678566272822,171.16628422705892,167.43901205455407,170.24191284179688,8372500,1.007,0.0
2024-10-21 00:00:00-04:00,169.9437260964016,170.44069571373396,167.42906104600468,168.512451171875,5522500,0.0,0.0
2024-10-22 00:00:00-04:00,167.54833729480183,169.69523442850314,167.54833729480183,168.67147827148438,7511400,0.0,0.0
2024-10-23 00:00:00-04:00,168.52239861273,169.1386360789406,167.70736116849494,168.55221557617188,4837800,0.0,0.0
